GEOID,NAME,variable,estimate,moe,coverage_all,coverage_na,coverage_4050,coverage_5060,coverage_6070,coverage_7080,coverage_8090,coverage_90,noise4050n,noise5060n,noise6070n,noise7080n,noise8090n,noise90n,noise4050p,noise5060p,noise6070p,noise7080p,noise8090p,noise90p
"20015020101","Census Tract 201.01, Butler County, Kansas",B01003_001,2308,307,1342485.19736787,1260025.11841903,50282.6300346188,23433.46241515,6356.32532608238,2173.36308348897,188.158350229263,26.1397392749786,84.7224740244302,39.3564746769133,10.732823230154,3.63089369849895,0.314007620704761,0.04342987783534,0.0374548860078345,0.0174552855115979,0.00473474518642353,0.00161891027755848,0.000140156741093439,1.94711564240926e-05
"20015020102","Census Tract 201.02, Butler County, Kansas",B01003_001,4144,371,882598.378294668,875459.383970123,3273.72332500666,2375.24618852358,1466.02481101496,24,0,0,167.734691884965,25.0064826025776,5.83772326721959,0.532306659062019,0,0,0.00370918801293524,0.0026911970913803,0.00166103274951352,2.71924360957609e-05,0,0
"20015020204","Census Tract 202.04, Butler County, Kansas",B01003_001,3204,407,70265.6584531515,55122.7261283188,10545.2425288453,3646.51786688694,822.746164965443,120.425764135085,6,2,1256.29645072098,123.182485915145,16.9050236652098,1.37194880110559,0.0683549144633186,0.0227849714877729,0.150076762404157,0.0518961601892366,0.0117090792725439,0.00171386373921732,8.53902195195453e-05,2.84634065065151e-05
"20015020205","Census Tract 202.05, Butler County, Kansas",B01003_001,3456,421,265843.245672617,200436.210642368,39496.9576027058,20684.5126744166,3856.99673330834,1248.59820014564,91.6339125423692,28.3359071306768,482.015268067008,259.840479836617,49.2175793331578,13.8143940669338,1.20547599578091,0.331995181761397,0.148572357002238,0.0778071777677937,0.0145085376291944,0.00469674599776471,0.000344691520412805,0.000106588779635847
"20015020206","Census Tract 202.06, Butler County, Kansas",B01003_001,4528,631,6823.13275070793,6222.25389431801,160.962906239554,270.259286033011,58.8973614081042,110.759302709252,0,0,111.917274626129,220.574394776327,33.7175692592935,75.1813338977812,0,0,0.0235907627948252,0.0396092668730461,0.00863201165212465,0.0162329104175439,0,0
"20015020207","Census Tract 202.07, Butler County, Kansas",B01003_001,3780,726,5767.96490148213,4979.53251518836,306.24580230657,315.925404908601,91.2911118276206,74.9700672509789,0,0,198.537333389692,199.165490760131,56.8850636824489,39.9272355844753,0,0,0.0530942555194602,0.0547724215220903,0.0158272654891091,0.0129976635661765,0,0
"20015020208","Census Tract 202.08, Butler County, Kansas",B01003_001,2534,319,11581.0748912476,10591.6584972679,399.920402180229,437.92590989545,87.5397130394704,64.0303688645363,0,0,77.7619207481999,88.092801006444,15.021871720545,10.9876529623596,0,0,0.0345322352144073,0.0378139260826654,0.00755885907495758,0.00552887961314603,0,0
"20015020209","Census Tract 202.09, Butler County, Kansas",B01003_001,2001,299,45109.9076757529,42692.8881388569,860.178391112015,984.929896297777,331.650989145041,240.26026034118,0,0,38.9989801796639,45.0481459598032,15.9961581475632,12.6955333850641,0,0,0.0190685025847298,0.0218340038152459,0.00735206534956636,0.00532610844757553,0,0
"20015020210","Census Tract 202.10, Butler County, Kansas",B01003_001,2766,386,34656.3683542659,33364.5278303866,448.516844987869,571.108858533393,119.148912310997,153.06590804708,0,0,63.9575607644946,96.1036238892145,9.02766694050174,6.31311643105621,0,0,0.0129418305000403,0.0164791894146374,0.00343800917317785,0.004416674779146,0,0
"20015020300","Census Tract 203, Butler County, Kansas",B01003_001,3456,446,16684.5338559377,5641.62835562928,4534.57386473985,4948.53043186807,1148.41740625315,375.290573071852,32.7500577205792,3.34316665492952,663.734205032555,1822.76742354526,442.225268474146,141.547155751715,18.4039053252906,0.652012584333532,0.271783071909203,0.296593867985529,0.0688312551114185,0.0224933208390652,0.00196289917377129,0.000200375190808208
